1.246217084695634518e-02,2.192987856236629229e-02,8.696050480961937251e-03,2.063466654019147084e-02,3.630444269761679173e-03,7.886082107073617842e-02,2.759878280590255528e-02,3.930764249778892494e-02,4.176856557554053766e-03,5.144906270454050606e-02,6.064893654523091648e-02,3.448508201982904142e-02,3.314411474549056047e-02,9.738676426846870626e-02,5.790643751667753913e-02,8.461711450934318590e-02,1.903421147426475127e-02,7.306941834764328625e-02,6.566167864124063114e-02,6.473206147221342854e-02,4.257072728547314777e-02,8.740771526515932199e-02,5.724183375624730674e-02,2.101717344701725665e-02,5.500294135534234199e-03,4.884325712652192591e-02,9.620779881062135885e-04,9.014984138137161623e-03,7.209186886495267191e-03,4.892603777503602008e-03,9.991529609661660427e-02,1.113591999030459981e-02,2.074923347834200030e-02,6.130979421631058829e-02,9.572230779227157427e-02,6.156382664434550955e-02,4.192346843773419457e-02,6.036898159570511929e-02,4.785849444280518283e-02,4.813980993539415665e-02,9.077232633744181448e-03,8.237490997703209028e-02,5.671270101529784363e-02,3.433090756648017605e-02,2.065721855764109105e-02,2.359520461375816044e-02,3.281510138828295370e-02,1.997037463816008288e-02,9.771769987820368153e-02,6.027421352921801673e-02
-2.076123383653131343e-02,3.904775649592111958e-02,-7.274706615006483468e-02,-3.540899446583511620e-03,-1.075081631038066893e-02,1.183937410809731000e-01,-5.245330519043203688e-03,5.293686155063763443e-02,-5.743759230600892218e-02,7.708383141393564120e-02,9.503442877826979995e-02,4.868259762831761428e-02,2.908350705633187816e-02,1.267344470574229554e-01,2.779820247210164352e-02,9.740457746254528593e-02,1.115281412555855708e-02,6.523441256153357515e-02,7.749880301085616818e-02,5.849714436321527822e-02,2.357884838420344284e-02,1.198428240615184298e-01,9.107171214941005288e-02,1.871347840949812852e-02,-9.271421531125811476e-04,2.861702488737741940e-02,-8.336886128597130463e-02,-6.501809119845117224e-02,-8.045943902726745978e-02,-6.410608308179462089e-02,1.941637170300049009e-01,5.317095932008273490e-03,-2.169545037290577030e-02,6.432237738348030309e-02,9.147417096176392592e-02,8.233422086467032108e-02,8.131277193432685790e-02,8.295100019944758041e-02,7.705192260946568117e-02,9.830842466692454873e-03,-7.587433028885337549e-02,6.623870421867056324e-02,1.553782772946252916e-02,3.196592934798114793e-02,8.487073034351453465e-03,-1.905710099007383584e-02,5.443326387084839596e-02,2.538039990092227569e-02,1.053684110852144834e-01,9.686299330138072039e-02
-5.398463852001895297e-02,5.616563442947596768e-02,-1.541901827810915615e-01,-2.771646543335849755e-02,-2.513207689052301269e-02,1.579266610912101465e-01,-3.808944384398896960e-02,6.656608060348633005e-02,-1.190520411695718817e-01,1.027186001233307416e-01,1.294199210113086973e-01,6.288011323680618714e-02,2.502289936717319585e-02,1.560821298463773432e-01,-2.310032572474252088e-03,1.101920404157473860e-01,3.271416776852362467e-03,5.739940677542381547e-02,8.933592738047170523e-02,5.226222725421712789e-02,4.586969482933720560e-03,1.522779328578774127e-01,1.249015905425727851e-01,1.640978337197900039e-02,-7.354578441759398663e-03,8.390792648232905937e-03,-1.676998005600488784e-01,-1.390511665350395443e-01,-1.681280649410301364e-01,-1.331047699410927987e-01,2.884121379633931559e-01,-5.017281262880494671e-04,-6.414013422415351662e-02,6.733496055065001096e-02,8.722603413125627758e-02,1.031046150849951326e-01,1.207020754309195282e-01,1.055330188031900346e-01,1.062453507761261379e-01,-2.847812500200924690e-02,-1.608258932114509376e-01,5.010249846030903620e-02,-2.563704555637278185e-02,2.960095112948209553e-02,-3.683072488938191058e-03,-6.170940659390583560e-02,7.605142635341388679e-02,3.079042516368446850e-02,1.130191222922252853e-01,1.334517730735433894e-01
-8.720804320350662719e-02,7.328351236303080884e-02,-2.356332994121182745e-01,-5.189203142013347481e-02,-3.951333747066537033e-02,1.974595811014472069e-01,-7.093355716893472163e-02,8.019529965633497015e-02,-1.806664900331349799e-01,1.283533688327258560e-01,1.638054132443475808e-01,7.707762884529469061e-02,2.096229167801451354e-02,1.854298126353317311e-01,-3.241826761705014770e-02,1.229795033689494860e-01,-4.609980571853836487e-03,4.956440098931403498e-02,1.011730517500872423e-01,4.602731014521897757e-02,-1.440490941833600172e-02,1.847130416542363818e-01,1.587314689357356423e-01,1.410608833445988440e-02,-1.378201473040621856e-02,-1.183543959091161793e-02,-2.520307398341264937e-01,-2.130842418716279163e-01,-2.557966908547928409e-01,-2.021034568003909626e-01,3.826605588967814109e-01,-6.320552184584369605e-03,-1.065848180754013219e-01,7.034754371781971882e-02,8.297789730074862924e-02,1.238750093053199441e-01,1.600913789275120735e-01,1.281150374069325026e-01,1.354387789427866362e-01,-6.678709247071096256e-02,-2.457774561340484165e-01,3.396629270194750916e-02,-6.681191884220807897e-02,2.723597291098303272e-02,-1.585321801222783558e-02,-1.043617121977377660e-01,9.766958883597939844e-02,3.620045042644669253e-02,1.206698334992360871e-01,1.700405528457059612e-01
-1.204314478869943222e-01,9.040139029658565695e-02,-3.170764160431452372e-01,-7.606759740690845206e-02,-5.389459805080774185e-02,2.369925011116842672e-01,-1.037776704938804667e-01,9.382451870918361025e-02,-2.422809388966980781e-01,1.539881375421210952e-01,1.981909054773864642e-01,9.127514445378319408e-02,1.690168398885583123e-02,2.147774954242861190e-01,-6.252650266162604331e-02,1.357669663221515721e-01,-1.249137792056003414e-02,4.172939520320425449e-02,1.130101761197027793e-01,3.979239303622082724e-02,-3.339678831960572747e-02,2.171481504505953508e-01,1.925613473288985134e-01,1.180239329694077362e-02,-2.020945101905302632e-02,-3.206167183005612792e-02,-3.363616791082041368e-01,-2.871173172082161495e-01,-3.434653167685555175e-01,-2.711021436596892098e-01,4.769089798301696659e-01,-1.213937624288069332e-02,-1.490295019266490439e-01,7.336012688498942669e-02,7.872976047024098090e-02,1.446454035256446169e-01,1.994806824241046050e-01,1.506970560106750956e-01,1.646322071094472317e-01,-1.050960599394127337e-01,-3.307290190566461452e-01,1.783008694358598212e-02,-1.079867921280433241e-01,2.487099469248396991e-02,-2.802336353551749745e-02,-1.470140178015696963e-01,1.192877513185449101e-01,4.161047568920892004e-02,1.283205447062468196e-01,2.066293326178685330e-01
-1.536548525704818924e-01,1.075192682301405050e-01,-3.985195326741722277e-01,-1.002431633936834293e-01,-6.827585863095007868e-02,2.765254211219211333e-01,-1.366217838188262257e-01,1.074537377620322504e-01,-3.038953877602609266e-01,1.796229062515163344e-01,2.325763977104253477e-01,1.054726600622716975e-01,1.284107629969716106e-02,2.441251782132405068e-01,-9.263473770620186953e-02,1.485544292753536721e-01,-2.037277526926623006e-02,3.389438941709447400e-02,1.248473004893183164e-01,3.355747592722267691e-02,-5.238866722087548444e-02,2.495832592469543199e-01,2.263912257220613844e-01,9.498698259421662835e-03,-2.663688730769982888e-02,-5.228790406920063444e-02,-4.206926183822817800e-01,-3.611503925448042440e-01,-4.311339426823181942e-01,-3.401008305189876513e-01,5.711574007635579209e-01,-1.795820030117701790e-02,-1.914741857778967105e-01,7.637271005215913455e-02,7.448162363973333255e-02,1.654157977459692896e-01,2.388699859206971365e-01,1.732790746144176885e-01,1.938256352761078272e-01,-1.434050274081145049e-01,-4.156805819792439016e-01,1.693881185224455077e-03,-1.491616654138785691e-01,2.250601647398490709e-02,-4.019350905880713504e-02,-1.896663234054016267e-01,1.409059138011103107e-01,4.702050095197114754e-02,1.359712559132574827e-01,2.432181123900311048e-01
-1.868782572539694486e-01,1.246371461636953532e-01,-4.799626493051992182e-01,-1.244187293804584066e-01,-8.265711921109238081e-02,3.160583411321579161e-01,-1.694658971437719708e-01,1.210829568148808905e-01,-3.655098366238237473e-01,2.052576749609115736e-01,2.669618899434642589e-01,1.196701756707602010e-01,8.780468610538496102e-03,2.734728610021948669e-01,-1.227429727507776958e-01,1.613418922285557722e-01,-2.825417261797242424e-02,2.605938363098469351e-02,1.366844248589338673e-01,2.732255881822452659e-02,-7.138054612214521366e-02,2.820183680433135387e-01,2.602211041152242554e-01,7.195003221902552051e-03,-3.306432359634663837e-02,-7.251413630834517565e-02,-5.050235576563594231e-01,-4.351834678813923385e-01,-5.188025685960808708e-01,-4.090995173782860928e-01,6.654058216969461759e-01,-2.377702435947334422e-02,-2.339188696291443770e-01,7.938529321932884242e-02,7.023348680922568421e-02,1.861861919662939624e-01,2.782592894172896680e-01,1.958610932181602815e-01,2.230190634427684226e-01,-1.817139948768162760e-01,-5.006321449018416025e-01,-1.444232457313707196e-02,-1.903365386997138142e-01,2.014103825548584428e-02,-5.236365458209676221e-02,-2.323186290092335571e-01,1.625240762836756836e-01,5.243052621473337505e-02,1.436219671202681458e-01,2.798068921621936767e-01
-2.201016619374570049e-01,1.417550240972501874e-01,-5.614057659362261532e-01,-1.485942953672335087e-01,-9.703837979123468294e-02,3.555912611423946990e-01,-2.023100104687177159e-01,1.347121758677295444e-01,-4.271242854873865680e-01,2.308924436703068128e-01,3.013473821765031424e-01,1.338676912792488016e-01,4.719860921379831140e-03,3.028205437911492548e-01,-1.528512077953535220e-01,1.741293551817578722e-01,-3.613556996667863924e-02,1.822437784487491302e-02,1.485215492285494043e-01,2.108764170922637626e-02,-9.037242502341490125e-02,3.144534768396727853e-01,2.940509825083871265e-01,4.891308184383441268e-03,-3.949175988499347562e-02,-9.274036854748975156e-02,-5.893544969304370662e-01,-5.092165432179804885e-01,-6.064711945098435475e-01,-4.780982042375845342e-01,7.596542426303344309e-01,-2.959584841776967054e-02,-2.763635534803920435e-01,8.239787638649855028e-02,6.598534997871803587e-02,2.069565861866186351e-01,3.176485929138821995e-01,2.184431118219028745e-01,2.522124916094289904e-01,-2.200229623455180472e-01,-5.855837078244388039e-01,-3.057853033149859900e-02,-2.315114119855490593e-01,1.777606003698678147e-02,-6.453380010538639633e-02,-2.749709346130654875e-01,1.841422387662410565e-01,5.784055147749560255e-02,1.512726783272788089e-01,3.163956719343562485e-01
-2.533250666209446167e-01,1.588729020308050355e-01,-6.428488825672531437e-01,-1.727698613540086248e-01,-1.114196403713769851e-01,3.951241811526314818e-01,-2.351541237936634610e-01,1.483413949205781845e-01,-4.887387343509493887e-01,2.565272123797019965e-01,3.357328744095420259e-01,1.480652068877374439e-01,6.592532322211661772e-04,3.321682265801036427e-01,-1.829594428399293482e-01,1.869168181349599722e-01,-4.401696731538486812e-02,1.038937205876513253e-02,1.603586735981649414e-01,1.485272460022822594e-02,-1.093643039246845888e-01,3.468885856360320319e-01,3.278808609015499975e-01,2.587613146864330485e-03,-4.591919617364031286e-02,-1.129666007866343275e-01,-6.736854362045147093e-01,-5.832496185545685830e-01,-6.941398204236062242e-01,-5.470968910968829757e-01,8.539026635637226859e-01,-3.541467247606599339e-02,-3.188082373316397100e-01,8.541045955366825815e-02,6.173721314821038753e-02,2.277269804069433079e-01,3.570378964104747310e-01,2.410251304256454674e-01,2.814059197760895858e-01,-2.583319298142197629e-01,-6.705352707470360052e-01,-4.671473608986012604e-02,-2.726862852713843322e-01,1.541108181848771866e-02,-7.670394562867602350e-02,-3.176232402168974178e-01,2.057604012488064293e-01,6.325057674025781618e-02,1.589233895342894720e-01,3.529844517065188203e-01
-2.865484713044324505e-01,1.759907799643598836e-01,-7.242919991982801342e-01,-1.969454273407837408e-01,-1.258009009515193011e-01,4.346571011628682646e-01,-2.679982371186092061e-01,1.619706139734268246e-01,-5.503531832145122094e-01,2.821619810890969582e-01,3.701183666425809093e-01,1.622627224962260861e-01,-3.401354456937498785e-03,3.615159093690580305e-01,-2.130676778845051744e-01,1.997042810881620722e-01,-5.189836466409109700e-02,2.554366272655352044e-03,1.721957979677804784e-01,8.617807491230075612e-03,-1.283561828259542903e-01,3.793236944323912785e-01,3.617107392947128686e-01,2.839181093452197019e-04,-5.234663246228715011e-02,-1.331928330257788340e-01,-7.580163754785923524e-01,-6.572826938911566774e-01,-7.818084463373689008e-01,-6.160955779561814172e-01,9.481510844971109409e-01,-4.123349653436231971e-02,-3.612529211828873765e-01,8.842304272083796601e-02,5.748907631770273918e-02,2.484973746272679807e-01,3.964271999070672625e-01,2.636071490293878661e-01,3.105993479427501813e-01,-2.966408972829212565e-01,-7.554868336696332065e-01,-6.285094184822165309e-02,-3.138611585572195772e-01,1.304610359998865585e-02,-8.887409115196565068e-02,-3.602755458207293482e-01,2.273785637313718022e-01,6.866060200301997429e-02,1.665741007413001351e-01,3.895732314786813921e-01
